chromosome	start	end	cn	cn1	cn2
19	44653020	44740573	0	0	0
19	44740707	44901536	0	0	0
19	44902036	44952763	1	1	0
19	44953263	44982376	0	0	0
19	44983436	45024053	1	1	0
19	45024553	45117067	0	0	0
19	45117168	45138202	1	1	0
19	45138702	45153163	3	3	0
19	45153168	45207233	1	1	0
19	45207242	45211667	1	1	0
19	45213713	45262120	6	3	3
19	45262653	45284672	1	1	0
19	45285531	45409242	1	1	0
19	45409588	45452141	2	2	0
19	45452388	45493151	1	1	0
19	45493651	45535985	0	0	0
19	45537433	45565485	1	1	0
19	45565494	45581959	3	3	0
19	45583103	45596808	0	0	0
19	45597308	45666377	0	0	0
19	45666395	45768054	1	1	0
19	45768057	45783979	0	0	0
19	45784479	45861030	1	1	0
19	45861935	45862280	0	0	0
19	45862780	45894626	0	0	0
19	45895126	45909900	2	2	0
19	45909923	45924725	2	2	0
19	45925225	45977403	3	3	0
19	45977407	45992389	2	2	0
19	45992645	46026293	5	4	1
19	46026765	46030265	1	1	0
19	46030934	46053114	1	1	0
19	46053437	46116070	2	2	0
19	46116570	46184381	1	1	0
19	46185069	46204458	3	3	0
19	46204958	46234261	0	0	0
19	46234761	46262341	0	0	0
19	46262652	46282833	1	1	0
19	46283056	46308353	3	3	0
19	46308853	46327144	0	0	0
19	46328430	46356851	0	0	0
19	46357351	46376794	1	1	0
19	46376797	46443043	3	3	0
19	46443071	46879096	1	1	0
19	46879644	46916074	0	0	0
19	46916077	47113204	1	1	0
19	47113209	47156144	2	2	0
19	47156240	47184373	0	0	0
19	47184873	47206745	0	0	0
19	47207245	47223623	1	1	0
19	47223712	47232077	0	0	0
19	47232577	47250135	1	1	0
19	47250137	47278654	0	0	0
19	47278685	47285587	1	1	0
19	47285595	47505354	2	2	0
19	47505355	47542462	2	2	0
19	47542699	47551097	2	2	0
19	47552512	47633523	1	1	0
19	47634146	47646803	1	1	0
19	47646808	47730409	1		
19	47732247	47764171	1	1	0
19	47764671	47824069	3	3	0
19	47824112	47839824	1	1	0
19	47840324	47863344	1	1	0
19	47863844	47916756	0	0	0
19	47918038	48178468	1	1	0
19	48178968	48220276	0	0	0
19	48221693	48255956	1	1	0
19	48256456	48257363	7		
19	48259049	48377317	0	0	0
19	48377817	48551365	0	0	0
19	48551369	48593644	0	0	0
19	48594144	48607271	1	1	0
19	48607771	48625592	3	3	0
19	48626092	48664755	1	1	0
19	48665431	48696352	0	0	0
19	48696354	48752244	1	1	0
19	48752744	48775113	3	3	0
19	48775613	48790449	0	0	0
19	48790739	48807353	0	0	0
19	48807853	48821087	0	0	0
19	48821587	48822789	2	2	0
19	48823129	48916693	3	3	0
19	48917193	48922683	3	3	0
19	48922707	48971761	1	1	0
19	48972261	48981795	2	2	0
19	48982383	48996390	3	2	1
19	48997933	49006039	3	3	0
19	49006067	49013828	2		
19	49014913	49015111	11		
19	49016365	49090547	0	0	0
19	49090550	49102696	2	2	0
19	49103196	49116602	2	2	0
19	49116627	49122953	3	2	1
19	49123608	49134386	2	2	0
19	49134393	49164988	6	4	2
19	49166338	49168091	1	1	0
19	49168591	49209229	1	1	0
19	49209729	49224358	3	2	1
19	49225140	49248660	0	0	0
19	49248827	49375919	3	3	0
19	49376355	49457505	1	1	0
19	49458758	49507766	3	3	0
19	49508266	49518963	0	0	0
19	49519000	49561421	0	0	0
19	49561481	49633444	1	1	0
19	49633586	49651529	2	2	0
19	49651693	49658100	1	1	0
19	49658104	49686552	0	0	0
19	49687052	49813054	0	0	0
19	49813208	49828468	1		
19	49828968	49896948	3	3	0
19	49897448	49912635	3	3	0
19	49912930	49927250	0	0	0
19	49928653	49937262	3	3	0
19	49937845	49954826	3	3	0
19	49954828	49972344	2	2	0
19	49973481	49979912	6	6	0
19	49980412	49999056	1	1	0
19	49999556	50027085	6	5	1
19	50027585	50031998	1	1	0
19	50032498	50060294	1	1	0
19	50060299	50063991	1	1	0
19	50064491	50097747	8	8	0
19	50097750	50160539	2	2	0
19	50161039	50166816	3	3	0
19	50167599	50179696	8	8	0
19	50180349	50187492	3	3	0
19	50188076	50200085	2	2	0
19	50200585	50247021	1	1	0
19	50247521	50265522	2	2	0
19	50266256	50294647	1		
19	50295147	50305817	0	0	0
19	50306022	50309485	1	1	0
19	50309980	50312046	6	6	0
19	50312272	50331191	3	2	1
19	50331691	50338469	1	1	0
19	50338661	50365979	1	1	0
19	50366743	50369844	2	2	0
19	50370224	50386580	6	6	0
19	50386829	50405200	2	2	0
19	50405700	50436427	5	5	0
19	50436577	50452789	2	2	0
19	50453077	50504161	1	1	0
19	50504661	50541850	2	1	1
19	50542350	50555870	2	2	0
19	50556370	50665353	2	2	0
19	50665853	50794385	1	1	0
19	50795437	50810402	1	1	0
19	50812305	50837333	5	5	0
19	50837570	50863196	2	1	1
19	50864084	50882513	5	4	1
19	50882979	50885944	1		
19	50885960	50905984	1	1	0
19	50906231	50917187	0	0	0
19	50918010	50925999	0	0	0
19	50926018	50950934	3	3	0
19	50951434	50959088	1	1	0
19	50959588	50978127	0	0	0
19	50978627	50984288	0	0	0
19	50985316	51013799	2	2	0
19	51014790	51019658	3	3	0
19	51020158	51126134	0	0	0
19	51126634	51191381	0	0	0
19	51191976	51207898	3	3	0
19	51207914	51222076	0	0	0
19	51223197	51295664	0	0	0
19	51296766	51362244	1	1	0
19	51362765	51385934	2	2	0
19	51386434	51506675	1	1	0
19	51506983	51522539	2	2	0
19	51522893	51536754	1	1	0
19	51537254	51580751	2	2	0
19	51581191	51646097	3	2	1
19	51647590	51656779	3	3	0
19	51657279	51728939	0	0	0
19	51728983	51768916	3	3	0
19	51768921	51828818	1	1	0
19	51830107	51832453	2	2	0
19	51833523	51842529	6	5	1
19	51844415	51859829	1	1	0
19	51859832	51916478	6	6	0
19	51916978	51918821	1		
19	51919142	51957479	1	1	0
19	51958006	52076711	2	2	0
19	52076765	52128606	1	1	0
19	52129106	52131219	3	3	0
19	52131224	52133551	3	3	0
19	52133746	52172939	10	10	0
19	52172939	52207771	3		
19	52208291	52327360	2	2	0
19	52327364	52374146	2	2	0
19	52374646	52391204	0	0	0
19	52392505	52446828	0	0	0
19	52447328	52469457	0	0	0
19	52469957	52518884	1	1	0
19	52518889	52537085	0	0	0
19	52537090	52567216	1		
19	52567716	52659212	0	0	0
19	52659276	52772292	1	1	0
19	52772792	52875963	0	0	0
19	52876463	52905220	0	0	0
19	52905316	53118008	0	0	0
19	53118508	53138941	0	0	0
19	53139517	53164132	3	3	0
19	53164632	53207232	6	6	0
19	53207958	53208160	0	0	0
19	53208281	53367455	0	0	0
19	53367955	53410093	0	0	0
19	53411361	53458749	0	0	0
19	53459249	53473073	0	0	0
19	53473077	53492874	0	0	0
19	53492874	53516599	3	3	0
19	53517099	53547479	9	9	0
19	53547979	53554094	8	8	0
19	53554148	53569334	2	2	0
19	53570372	53571720	0	0	0
19	53571775	53572714	0	0	0
19	53572859	53589715	0	0	0
19	53590215	53611713	3	3	0
19	53611822	53625174	1	1	0
19	53625674	53643723	1	1	0
19	53643875	53758111	0	0	0
19	53758611	53843506	1	1	0
19	53844006	53844214	5		
19	53844475	54082762	0	0	0
19	54082767	54176851	1	1	0
19	54177351	54177471	2		
19	54177474	54304607	0	0	0
19	54305107	54313303	0	0	0
19	54313308	54326571	1	1	0
19	54327071	54377998	6	5	1
19	54378164	54384783	5	5	0
19	54385283	54480857	1	1	0
19	54481357	54554102	2	2	0
19	54554602	54583883	2	2	0
19	54584383	54602305	3	3	0
19	54602805	54609859	2	2	0
19	54609990	54618189	3	3	0
19	54618343	54626960	1	1	0
19	54627101	54644607	0	0	0
19	54645107	54649970	1	1	0
19	54650262	54656614	2	2	0
19	54656624	54705585	6	6	0
19	54706085	54711179	1	1	0
19	54711191	54721045	2	2	0
19	54721167	54721287	0	0	0
19	54722293	54744786	0	0	0
19	54744899	54786121	1	1	0
19	54786621	54804832	3	2	1
19	54805332	54849436	1	1	0
19	54849441	54904143	3	3	0
19	54904143	54939898	0	0	0
19	54940398	54961889	3	2	1
19	54962389	54971022	1	1	0
19	54971023	55009533	3	2	1
19	55010033	55150405	1	1	0
19	55150905	55179253	2	2	0
19	55179385	55208553	1	1	0
19	55209053	55260421	0	0	0
19	55262990	55267540	0	0	0
19	55268040	55290249	3	3	0
19	55291577	55301683	2	1	1
19	55301688	55320474	2	1	1
19	55320974	55363902	6	5	1
19	55365266	55370021	1	1	0
19	55370521	55386918	1	1	0
19	55387418	55508211	0	0	0
19	55508711	55643642	0	0	0
19	55644142	55660764	3	3	0
19	55661264	55747546	1	1	0
19	55748046	55755903	0	0	0
19	55756403	55776823	1	1	0
19	55777139	55815505	2	2	0
19	55816650	55831868	3		
19	55831870	55851365	6		
19	55851865	55897376	1	1	0
19	55897380	55918762	3	3	0
19	55919683	56000009	0	0	0
19	56000011	56023781	3	3	0
19	56024281	56056318	0	0	0
19	56056809	56088392	1	1	0
19	56088892	56128630	6	6	0
19	56129130	56147113	3	3	0
19	56147613	56185419	6	6	0
19	56185634	56189055	8	8	0
19	56189728	56200920	0	0	0
19	56201193	56223413	0	0	0
19	56223634	56343464	1	1	0
19	56343964	56402592	0	0	0
19	56403092	56443314	0	0	0
19	56443337	56569108	0	0	0
19	56569608	56701674	1	1	0
19	56701816	56720731	3	3	0
19	56721356	56952916	1	1	0
19	56952999	56983959	0	0	0
19	56984104	57062500	1	1	0
19	57062505	57079423	1	1	0
19	57080109	57091434	1	1	0
19	57091436	57290244	0	0	0
19	57290744	57644943	1	1	0
19	57645443	57702356	0	0	0
19	57702856	57744947	0	0	0
19	57746201	57765782	2	1	1
19	57765902	57831330	1	1	0
19	57831830	57840865	0	0	0
19	57841167	58103370	0	0	0
19	58103375	58146397	0	0	0
19	58146897	58190521	0	0	0
19	58191021	58210007	0	0	0
19	58211366	58262362	1	1	0
19	58262862	58301225	0	0	0
19	58301725	58354994	1	1	0
19	58355494	58499814	0	0	0
19	58499980	58519243	1	1	0
19	58519554	58772696	0	0	0
19	58772700	58864985	1	1	0
19	58865809	58906045	0	0	0
19	58906134	58984323	0	0	0
19	58984324	59012039	3	3	0
19	59012554	59056930	1	1	0
19	59057035	59092861	2	2	0
19	59093361	59118483	3	3	0
20	60500	170364	1	1	0
20	170864	237748	3		
20	238248	360819	6	6	0
20	361319	368940	2	2	0
20	369440	418485	1	1	0
20	418488	462880	2	2	0
20	462880	480619	6	6	0
20	480621	485964	0	0	0
20	486464	628529	1	1	0
20	628534	642495	1	1	0
20	642500	690474	6	6	0
20	690474	743563	1	1	0
20	744063	797761	2	2	0
20	797761	853784	2	2	0
20	854861	941195	3	3	0
20	941695	1002682	2	2	0
20	1002682	1114911	1	1	0
20	1115411	1188942	2	2	0
20	1189442	1221096	1	1	0
20	1223330	1235245	2		
20	1235745	1289996	5	5	0
20	1290602	1293403	3	3	0
20	1293848	1333492	0	0	0
20	1333492	1352714	3	3	0
20	1352835	1532782	3	3	0
20	1533282	1616141	0	0	0
20	1616195	1616981	1	1	0
20	1617040	1693381	1	1	0
20	1693381	1915495	1	1	0
20	1915995	1920558	3	3	0
20	1921058	2096688	3	3	0
20	2097188	2127822	3	3	0
20	2127827	2276768	1	1	0
20	2277268	2398191	2	2	0
20	2398691	2450785	3	3	0
20	2451285	2517396	2	2	0
20	2517713	2575501	1	1	0
20	2575502	2590519	3		
20	2591019	2596732	3	3	0
20	2596747	2644375	2	2	0
20	2644528	2778063	1	1	0
20	2778616	2968768	2	2	0
20	2969008	3023681	1	1	0
20	3024181	3088747	2	2	0
20	3089022	3139906	1	1	0
20	3140406	3143520	2		
20	3143523	3170473	6	4	2
20	3170973	3174913	1	1	0
20	3175413	3204450	1	1	0
20	3204455	3218881	2	2	0
20	3220451	3275244	1	1	0
20	3275246	3571293	2	2	0
20	3571793	3630034	1	1	0
20	3630034	3644150	1	1	0
20	3644650	3734214	1	1	0
20	3734219	3758236	3	3	0
20	3758240	3834594	3	3	0
20	3835094	3898067	2	2	0
20	3898079	4054781	3	2	1
20	4055281	4123916	2	2	0
20	4124416	4721305	1	1	0
20	4721805	4768401	3	2	1
20	4768805	4833618	3	2	1
20	4833622	4837909	2	2	0
20	4838409	4865526	1	1	0
20	4866416	4883190	3		
20	4883690	4990870	3	3	0
20	4990872	5096153	2		
20	5096158	5153591	6	5	1
20	5154091	5162406	2	2	0
20	5162906	5167472	1	1	0
20	5167972	5199462	3	3	0
20	5199462	5526124	1	1	0
20	5526124	5538833	2	2	0
20	5539407	5548150	3	2	1
20	5548650	5566854	2	2	0
20	5566859	5713197	6	6	0
20	5713197	5843148	2	2	0
20	5843648	5902373	3	3	0
20	5902873	5923585	3	2	1
20	5924124	5939397	3	3	0
20	5939897	5953187	2	2	0
20	5953339	5974288	1	1	0
20	5974940	5989927	1	1	0
20	5990427	6022847	1	1	0
20	6023347	6059526	3	3	0
20	6060026	6095949	1	1	0
20	6096449	6655972	2	2	0
20	6655972	6816805	1	1	0
20	6816805	7148770	2		
20	7148770	7553317	1	1	0
20	7553317	7886261	2		
20	7886761	7976853	3	3	0
20	7977353	8019524	3	3	0
20	8019524	8186556	7	6	1
20	8186556	8425799	2		
20	8425799	8863060	3	3	0
20	8863062	9353078	2	2	0
20	9353679	9370022	3		
20	9370522	9381538	9	6	3
20	9382038	9389873	2		
20	9391515	9416376	3	3	0
20	9417591	9457504	1	1	0
20	9459480	9495692	3	3	0
20	9496082	9519373	3	3	0
20	9519378	9542985	2	2	0
20	9543485	9625047	1	1	0
20	9625547	9979751	3		
20	9979751	10026373	0	0	0
20	10029982	10218580	3		
20	10218580	10277878	3	3	0
20	10279851	10400644	2	1	1
20	10401144	10582505	3	2	1
20	10583005	10623319	2	2	0
20	10624265	10633096	6	6	0
20	10633138	10710809	1	1	0
20	10710809	11340101	3	3	0
20	11340101	11430166	2		
20	11430166	11664335	1	1	0
20	11664335	11790427	2		
20	11790927	11897898	3	3	0
20	11898398	12106020	2		
20	12106020	12250199	6		
20	12250199	12340312	0	0	0
20	12340312	12484491	3		
20	12484491	12754828	0	0	0
20	12754828	12862963	0	0	0
20	12862963	13134869	2	2	0
20	13135369	13218976	0	0	0
20	13218976	13279045	3	2	1
20	13279545	13463359	1	1	0
20	13463859	13508530	1	1	0
20	13509030	13594725	5	5	0
20	13595225	13899843	2	2	0
20	13900343	14285091	0	0	0
20	14285091	14304328	6	5	1
20	14304409	14512780	3	3	0
20	14512780	14684335	2	2	0
20	14684335	15031393	1	1	0
20	15031393	15194117	2		
20	15194117	15320445	3		
20	15320445	15446239	1		
20	15446239	15913381	1	1	0
20	15913881	15947664	3		
20	15948164	16091023	6	6	0
20	16091023	16185493	1		
20	16185493	16336395	1	1	0
20	16336895	16477533	2	2	0
20	16478033	16506916	6	6	0
20	16507416	16658271	1	1	0
20	16658271	16713055	3	2	1
20	16717998	16729703	9	8	1
20	16730527	16769654	7	4	3
20	16769654	16842418	2		
20	16842418	17115283	1		
20	17115283	17240303	2	2	0
20	17240803	17464548	1	1	0
20	17465739	17492824	1	1	0
20	17493324	17566133	5	4	1
20	17566133	17595008	2	1	1
20	17595410	17610431	1	1	0
20	17610455	17621954	2	2	0
20	17622454	17673607	3	3	0
20	17674107	17928372	2	2	0
20	17929583	17971794	3	3	0
20	17972294	18022337	2	2	0
20	18022837	18285153	1	1	0
20	18285653	18319077	2	2	0
20	18319077	18364655	1	1	0
20	18364965	18393542	2	2	0
20	18394959	18440190	1	1	0
20	18440690	18455921	3	3	0
20	18456421	18469584	0	0	0
20	18469599	18495759	2	2	0
20	18496259	18789796	1	1	0
20	18790296	18806110	2		
20	18806610	18884039	3	3	0
20	18884039	18993016	3		
20	18993016	19280321	1	1	0
20	19280321	19678719	2	2	0
20	19679219	20002449	5	5	0
20	20002949	20031320	2	2	0
20	20032972	20149451	1	1	0
20	20149951	20271050	2	2	0
20	20271550	20341352	1	1	0
20	20341852	20445329	2	2	0
20	20445829	20516571	1	1	0
20	20517281	20552602	2		
20	20553503	20585324	5		
20	20585824	20601427	3		
20	20601927	20633606	1	1	0
20	20634797	20908908	2		
20	20908908	21052385	1		
20	21052385	21117242	3	3	0
20	21117742	21194695	3	3	0
20	21195195	21609525	2	2	0
20	21609525	22129134	1		
20	22129134	22525128	2		
20	22525128	22564994	8	8	0
20	22565890	22656400	0	0	0
20	22656400	23059496	1	1	0
20	23059996	23067039	3	3	0
20	23067539	23335461	0	0	0
20	23335961	23356357	3	2	1
20	23356358	24008850	1	1	0
20	24008850	24950335	0	0	0
20	24950853	25027179	0	0	0
20	25027181	25058636	3	2	1
20	25059125	25239968	1	1	0
20	25240468	25270714	0	0	0
20	25271124	25320453	0	0	0
20	25320953	25398859	3	3	0
20	25400857	25426012	3		
20	25426512	25426632	0	0	0
20	25426633	25462910	0	0	0
20	25463410	25666393	0	0	0
20	25666467	25808470	0	0	0
20	25808470	26049987	1	1	0
20	26050487	26053961	0	0	0
20	26054461	26319069	0	0	0
20	29420069	29948756	0	0	0
20	29949256	30000611	0	0	0
20	30001111	30147469	3	3	0
20	30147472	30354525	5	5	0
20	30355025	30382330	2	2	0
20	30382830	30422506	6	6	0
20	30423006	30531690	2	2	0
20	30532757	30586254	1	1	0
20	30586754	30687032	2	1	1
20	30687532	30734775	1	1	0
20	30735275	30818922	2	2	0
20	30819422	30904207	1	1	0
20	30904275	30955647	3	3	0
20	30956779	31017986	1	1	0
20	31018624	31021423	2	1	1
20	31021426	31052118	6	6	0
20	31052618	31120273	2	2	0
20	31121136	31217473	1	1	0
20	31217473	31291096	2	2	0
20	31291099	31367120	3	3	0
20	31367620	31421115	2	2	0
20	31421615	31647444	1	1	0
20	31647676	31676033	2	2	0
20	31676533	31766043	1	1	0
20	31767278	31830481	2	2	0
20	31830890	31954819	1	1	0
20	31954830	31966721	3	3	0
20	31967221	32054804	1	1	0
20	32054804	32188453	3		
20	32188953	32237879	1	1	0
20	32238379	32256305	1	1	0
20	32256986	32265570	6		
20	32265850	32295847	1		
20	32296347	32346693	1		
20	32347193	32666380	2	2	0
20	32667701	32699896	1	1	0
20	32700010	32781880	2	2	0
20	32782380	32857192	6	6	0
20	32857692	32873446	3	3	0
20	32873946	32891099	1	1	0
20	32891104	33050032	3	2	1
20	33050532	33117034	0	0	0
20	33117534	33121984	5		
20	33122484	33324613	3	3	0
20	33325113	33397373	2	2	0
20	33397873	33500987	6	6	0
20	33501167	33506550	1		
20	33507050	33513577	1	1	0
20	33513730	33517449	3	2	1
20	33517949	33563465	3	2	1
20	33563965	33575011	2	2	0
20	33575363	33583436	1	1	0
20	33583461	33591426	0	0	0
20	33592067	33603315	1	1	0
20	33603815	33680789	2	2	0
20	33681289	33725202	0	0	0
20	33725702	33761936	3	3	0
20	33762436	33861519	1	1	0
20	33862019	34067198	2	2	0
20	34067349	34089109	3		
20	34089609	34115093	2	2	0
20	34116013	34152782	1	1	0
20	34153010	34187107	3	3	0
20	34187486	34260119	3	3	0
20	34260619	34295933	2	2	0
20	34297153	34309747	7	7	0
20	34309752	34320135	1	1	0
20	34322022	34360025	3	3	0
20	34360525	34459094	2	2	0
20	34459484	34599136	1	1	0
20	34599140	34762892	2	2	0
20	34763392	34778763	1	1	0
20	34779263	34795692	3	3	0
20	34796099	34824744	3	3	0
20	34825244	34858624	2	2	0
20	34858732	35108063	1	1	0
20	35108063	35169347	2	2	0
20	35170529	35219785	3	3	0
20	35219798	35233614	6	6	0
20	35234362	35288922	0	0	0
20	35289422	35299832	0	0	0
20	35300332	35385819	1	1	0
20	35386319	35394575	0	0	0
20	35395075	35414860	6	6	0
20	35414914	35422548	1	1	0
20	35422549	35539738	1	1	0
20	35540844	35580273	3	3	0
20	35580773	35731362	0	0	0
20	35731862	35756704	2	2	0
20	35757204	35786383	1	1	0
20	35787268	35838667	2	2	0
20	35839167	35866883	2	2	0
20	35867042	35882829	3	3	0
20	35883329	35960092	3	3	0
20	35960092	36012097	3	3	0
20	36013352	36108559	0	0	0
20	36108559	36499724	2	2	0
20	36500224	36614807	2	2	0
20	36615307	36661296	2	1	1
20	36661796	36720805	3	2	1
20	36721305	36852076	2	1	1
20	36852576	36956325	3	2	1
20	36956825	36974209	2	2	0
20	36974709	37037601	1	1	0
20	37037601	37077032	3	3	0
20	37077914	37152961	0	0	0
20	37153461	37159970	3		
20	37161336	37207468	3	3	0
20	37207968	37262707	2	2	0
20	37263207	37274813	3	3	0
20	37275524	37279704	2	2	0
20	37280204	37353780	1	1	0
20	37354280	37400418	0	0	0
20	37400470	37463895	2	2	0
20	37464395	37551407	2	2	0
20	37551411	38066581	1	1	0
20	38066581	39391025	2	2	0
20	39391025	39445477	3		
20	39445477	39674230	3	3	0
20	39674230	39787651	3	3	0
20	39788151	39802845	2	1	1
20	39802846	39810376	3	3	0
20	39810376	39813923	3	2	1
20	39814423	39896289	1	1	0
20	39897595	39928679	2		
20	39928684	39985814	3	2	1
20	39985935	39988726	3	3	0
20	39988731	40031442	1	1	0
20	40031442	40044357	3	3	0
20	40045288	40065330	3	2	1
20	40065830	40113324	2	2	0
20	40116147	40246434	3	2	1
20	40246934	40356402	2		
20	40356402	40610196	1		
20	40610196	40682708	0	0	0
20	40682708	40726553	6	6	0
20	40727053	40730898	3	2	1
20	40731398	40899229	0	0	0
20	40899729	41000384	2	2	0
20	41000384	41138807	3		
20	41138807	41268767	2		
20	41268767	41439356	1	1	0
20	41439356	41657500	2	2	0
20	41657500	42143391	1	1	0
20	42143658	42165208	2	2	0
20	42165708	42330517	1	1	0
20	42331017	42354249	3	2	1
20	42354749	42651764	1	1	0
20	42651764	42747489	2	2	0
20	42747989	42835014	3	2	1
20	42835514	42885346	3	2	1
20	42885846	42974118	1	1	0
20	42974618	43056298	2	2	0
20	43056798	43090929	3	3	0
20	43091429	43133676	2	2	0
20	43133691	43226773	3	2	1
20	43227273	43264342	2	2	0
20	43264842	43378306	3	3	0
20	43378806	43587098	2	2	0
20	43587100	43704349	3	3	0
20	43704352	43836723	3	3	0
20	43836836	43934346	3	3	0
20	43935427	43955024	3	2	1
20	43955114	44006058	3	2	1
20	44006079	44050224	3	3	0
20	44050724	44140611	0	0	0
20	44141111	44166233	6	6	0
20	44166235	44242720	3	3	0
20	44243220	44276629	2	2	0
20	44277129	44430135	1	1	0
20	44430513	44451297	3	3	0
20	44451797	44468391	3	3	0
20	44468891	44527803	2	2	0
20	44528168	44569822	3	3	0
20	44570322	44590888	2	2	0
20	44592121	44665723	3	3	0
20	44665900	44688363	2	2	0
20	44688368	44695916	3	3	0
20	44697105	44991889	2	2	0
20	44993616	45002022	2	2	0
20	45002026	45214053	2	2	0
20	45214056	45242559	2	2	0
20	45243059	45315670	1		
20	45315672	45382976	5	5	0
20	45382976	45522734	2		
20	45524136	45891223	1	1	0
20	45891723	45916190	3	3	0
20	45916690	45938243	3	3	0
20	45938743	46040149	8		
20	46040149	46151342	3	3	0
20	46151342	46262397	2		
20	46262747	46279809	3	3	0
20	46279897	46301146	2	2	0
20	46301646	47270255	1	1	0
20	47271822	47558547	2	2	0
20	47559047	47648686	1	1	0
20	47649525	47679897	2	2	0
20	47680397	47708674	2	2	0
20	47710705	47752477	2	2	0
20	47752977	47846859	1	1	0
20	47847359	47872650	2	2	0
20	47873953	47886023	1	1	0
20	47886523	47895646	2	2	0
20	47896847	47987731	6	6	0
20	47987735	47990818	2	2	0
20	47990818	48127096	1	1	0
20	48127596	48491375	2	2	0
20	48491875	48507039	6	4	2
20	48507041	48521848	2	2	0
20	48521877	48568775	1	1	0
20	48568806	48599724	2	2	0
20	48600142	48729068	3	3	0
20	48730346	48893457	3	2	1
20	48893957	49144210	3	2	1
20	49144210	49199319	2	2	0
20	49199327	49224418	1	1	0
20	49224918	49307077	2	2	0
20	49307577	49509173	1	1	0
20	49509173	49517876	1		
20	49518376	49526340	2		
20	49526840	49558720	10		
20	49559220	49565224	6		
20	49565724	49571835	0	0	0
20	49572335	49577789	0	0	0
20	49578289	49626249	0	0	0
20	49626253	49803414	1	1	0
20	49803414	50112845	3	3	0
20	50112845	50215355	3	3	0
20	50215358	50217974	3	3	0
20	50218474	50230454	0	0	0
20	50230954	50272862	0	0	0
20	50273362	50472808	1	1	0
20	50472808	50700981	2	2	0
20	50700986	50722204	1	1	0
20	50722704	50770050	0	0	0
20	50770292	50780579	1	1	0
20	50781079	51298483	2	1	1
20	51298483	51678373	5	5	0
20	51678373	51961903	2	2	0
20	51961903	52104289	1	1	0
20	52104290	52147735	2	2	0
20	52147735	52612752	3	3	0
20	52613252	52687154	2	2	0
20	52687654	52895028	3	3	0
20	52895028	53204533	2	2	0
20	53205033	53783344	1	1	0
20	53783344	53967329	2		
20	53967829	54443944	1	1	0
20	54443944	54767301	2	1	1
20	54767301	55027004	1	1	0
20	55027006	55049902	3	3	0
20	55051891	55211849	0	0	0
20	55212701	55857104	2	2	0
20	55857604	55983759	1	1	0
20	55983761	56087130	3		
20	56087630	56131305	1	1	0
20	56131805	56139760	2	2	0
20	56140046	56224406	1	1	0
20	56224407	56451629	2	2	0
20	56451629	57011288	1	1	0
20	57011788	57026149	2	2	0
20	57026649	57176046	1	1	0
20	57176046	57242696	3	3	0
20	57243009	57360241	1	1	0
20	57360741	57414303	2	1	1
20	57414803	57478504	1	1	0
20	57478519	57561316	2	2	0
20	57561761	57599204	1	1	0
20	57599273	57874971	3	3	0
